Year,Month,Day,Hour,StnPres,SeaPres,Temperature,Td.dew.point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud.Amount
2018,9,27,8,1009.1,1010.3,25.1,21.9,82,1.1,240,2.1,270,0,0,0,0.73,10,...,9
2018,9,27,9,1008.9,1010.1,25.7,22,80,0.1,0,1.4,60,0,0,0,0.57,...,...,...
2018,9,27,10,1008.4,1009.6,28.8,21.4,64,1.6,70,4.9,70,0,0,0.2,1.32,18,...,8
2018,9,27,11,1007.8,1009,27.4,20.2,65,2.7,40,6.3,340,0,0,0.1,0.94,...,...,...
2018,9,27,12,1007.5,1008.7,28,21.2,67,3.6,30,8.2,40,0,0,0.1,1.04,...,...,...
2018,9,27,13,1007.1,1008.3,27.6,20.5,65,3.9,60,8.5,50,0,0,0.1,0.92,12,...,9
2018,9,27,14,1007,1008.2,27,20.5,68,2.7,40,6.7,50,0,0,0.1,0.59,...,...,...
2018,9,27,15,1007.2,1008.4,26.2,20.8,72,2.2,10,7.8,10,0,0,0,0.11,...,...,...
2018,9,27,16,1007.3,1008.5,25.2,20.9,77,2.5,60,7.3,30,0,1,0,0,12,...,10
2018,9,27,17,1007.6,1008.8,24.9,20.9,78,1,V,3.7,10,0.5,1,0,0,...,...,...
2018,9,27,18,1007.8,1009,23.9,21.1,84,0.5,150,5.8,60,2,1,0,0,...,...,...
2018,9,27,19,1008.3,1009.5,24.5,20.9,80,1.6,50,5,80,0.5,1,...,0,10,...,10
2018,9,27,20,1008.8,1010,24.3,21.2,83,0.6,170,3.4,50,0.5,0.5,...,0,13,...,9
2018,9,27,21,1009,1010.2,24.3,20.9,81,2.8,50,6.3,70,0,0.1,...,0,...,...,...
2018,9,27,22,1008.8,1010,24.2,21.3,84,0.8,60,4,80,0.5,0.3,...,0,15,...,9
2018,9,27,23,1008.7,1009.9,24.3,21.3,83,1.2,50,2.8,360,0,0.3,...,0,...,...,...
2018,9,28,0,1008.3,1009.5,24.8,20.7,78,1.5,40,4.7,60,0,0,...,0,...,...,...
2018,9,28,1,1008.1,1009.3,24.9,20.3,76,2.3,50,4.4,10,0,0.1,...,0,15,...,10
2018,9,28,2,1007.7,1008.9,23.9,20.6,82,1.1,80,5.2,70,1,1,...,0,...,...,...
2018,9,28,3,1007.5,1008.7,23.7,20.7,83,0.8,200,2,200,0.5,1,...,0,...,...,...
2018,9,28,4,1007.8,1009,23.6,20.5,83,0.7,130,2.2,200,0.5,1,...,0,4,...,10
2018,9,28,5,1007.9,1009.1,23.5,20.7,84,1.2,200,2.3,190,0.5,1,0,0,...,...,...
2018,9,28,6,1008.3,1009.5,23.7,21,85,1.1,200,2,210,1,0.6,0,0,...,...,...
2018,9,28,7,1008.4,1009.6,24.5,21.3,82,2.3,60,4.6,80,0,0,0,0.08,8,...,9
2018,9,28,8,1008.4,1009.6,24.5,21.1,81,1,70,5.3,60,0.5,0.7,0,0.01,8,...,10
2018,9,28,9,1008.1,1009.3,24.5,20.9,80,2.5,50,5.6,30,0.5,1,0,0.22,...,...,...
2018,9,28,10,1007.5,1008.7,24.9,21.6,82,1.2,40,7.2,10,1,0.8,0,0.39,6,...,10
2018,9,28,11,1006.8,1008,25.7,22.1,81,1.6,30,4.7,20,0.5,0.5,0,0.76,...,...,...
2018,9,28,12,1006.2,1007.4,24.6,20.5,78,2.9,30,8.7,360,0.5,1,0,0.56,...,...,...
2018,9,28,13,1005.8,1007,25.2,20.9,77,2.4,40,7.8,20,0,0.4,0,0.12,8,...,10
2018,9,28,14,1005.7,1006.9,24.5,20.6,79,1.9,50,6.5,360,0.5,0.8,0,0,...,...,...
2018,9,28,15,1005.9,1007.1,24.8,20.6,78,2.7,60,7.7,10,0.5,1,0,0,...,...,...
2018,9,28,16,1006,1007.2,25,20.5,76,2.8,50,7.2,10,0.5,1,0,0,8,...,10
2018,9,28,17,1006.2,1007.4,25.5,20.5,74,3.3,50,9.7,90,0,1,0,0,...,...,...
2018,9,28,18,1006.6,1007.8,24.6,20.3,77,3.5,40,7.6,10,1.5,1,0,0,...,...,...
2018,9,28,19,1006.9,1008.1,24.8,20.3,76,2.5,40,8.3,360,0,1,...,0,8,...,10
2018,9,28,20,1007,1008.2,25.2,20.3,74,2.6,30,7.3,60,0,1,...,0,8,...,10
2018,9,28,21,1007.1,1008.3,24.8,19.7,73,3.8,40,10.7,50,0,1,...,0,...,...,...
2018,9,28,22,1006.8,1008,24.6,19.7,74,2,30,8.2,30,0,1,...,0,8,...,10
2018,9,28,23,1006.8,1008,23.5,19.4,78,0.5,360,4.7,350,0.5,1,...,0,...,...,...
2018,9,29,0,1006.3,1007.5,23.6,19,75,1.3,230,4.3,50,0,1,...,0,...,...,...
2018,9,29,1,1005.7,1006.9,22.5,19,81,2.2,200,5.1,210,0.5,1,...,0,8,...,10
2018,9,29,2,1005.2,1006.4,22.2,19.1,83,1.3,210,7.1,210,1,1,...,0,...,...,...
2018,9,29,3,1005.2,1006.4,22.1,19.2,84,2,210,4.8,250,1,1,...,0,...,...,...
2018,9,29,4,1005.5,1006.7,22,19,83,1.5,250,4.7,200,5,1,...,0,9,...,10
2018,9,29,5,1005.8,1007,22.3,19,82,2.1,210,4.2,190,0,1,0,0,...,...,...
2018,9,29,6,1006.3,1007.5,21.8,18.8,83,2.3,220,5.8,190,2,1,0,0,...,...,...
2018,9,29,7,1006.6,1007.8,21.8,18.8,83,2,200,5,200,0,0.6,0,0,13,...,10
2018,9,29,8,1007,1008.2,21.8,18.8,83,3.2,210,6,230,0.5,0.2,0,0,15,...,10
2018,9,29,9,1007.1,1008.3,22,18.7,82,3.1,220,6.6,210,0,0.4,0,0,...,...,...
2018,9,29,10,1006.9,1008.1,22.5,18.6,79,2.6,220,6,220,0,0,0,0,16,...,10
2018,9,29,11,1006.3,1007.5,23,18.4,75,3.2,210,5.8,210,0,0,0,0,...,...,...
2018,9,29,12,1005.5,1006.7,23.5,18.8,75,1.9,210,4.9,240,0,0,0,0.35,...,...,...
2018,9,29,13,1005.6,1006.8,23.7,18.8,74,1.7,210,4.2,250,0,0,0,0.11,18,...,10
2018,9,29,14,1005.6,1006.8,24.4,19.2,73,2,210,4,200,0,0,0,0.31,...,...,...
2018,9,29,15,1005.7,1006.9,25.4,18.4,65,1.2,230,3.2,220,0,0,0,0.6,...,...,...
2018,9,29,16,1006.1,1007.3,25.7,17.7,61,1.1,220,2.6,200,0,0,0.7,0.71,16,...,8
2018,9,29,17,1006.6,1007.8,24.3,17.5,66,0.7,220,2.9,250,0,0,0.4,0.07,...,...,...
2018,9,29,18,1006.9,1008.1,22.8,17.6,72,1.2,220,2.9,200,0,0,0,0,...,...,...
2018,9,29,19,1007.5,1008.7,22.1,17.1,73,1.2,190,2.4,200,0,0,...,0,15,...,1
2018,9,29,20,1007.9,1009.1,21.5,16.9,75,1.2,200,3,200,0,0,...,0,15,...,1
2018,9,29,21,1008,1009.2,21.1,16.6,75,1.1,210,2.9,200,0,0,...,0,...,...,...
2018,9,29,22,1008.1,1009.3,21.2,16.5,75,1,200,3,190,0,0,...,0,15,...,1
2018,9,29,23,1008.4,1009.6,20.9,16.6,76,0.8,230,2.5,200,0,0,...,0,...,...,...
2018,9,30,0,1008.2,1009.4,20.8,16.9,78,0.8,230,2.2,210,0,0,...,0,...,...,...
2018,9,30,1,1008.1,1009.3,21,16.7,76,0.4,200,3.2,210,0,0,...,0,12,...,3
2018,9,30,2,1008.2,1009.4,19.8,16.6,82,0,0,1.6,220,0,0,...,0,...,...,...
2018,9,30,3,1008.7,1009.9,19.9,17.1,84,0.2,0,1.3,230,0,0,...,0,...,...,...
2018,9,30,4,1009.1,1010.3,20,17.3,84,0.5,220,1.3,260,0,0,...,0,10,...,6
2018,9,30,5,1009.6,1010.8,20,17.4,85,1.1,200,1.6,190,0,0,0,0,...,...,...
2018,9,30,6,1010.4,1011.6,21.1,18.3,84,0.3,40,1.3,200,0,0,0,0.1,...,...,...
2018,9,30,7,1010.9,1012.1,23.7,18.5,73,0.5,50,1.8,30,0,0,0,0.6,13,...,0
2018,9,30,8,1011.2,1012.4,25.4,17.4,61,1.6,70,4.9,70,0,0,0.6,1.38,13,...,4
2018,9,30,9,1011.3,1012.5,27.3,17.9,57,3.4,60,7.2,70,0,0,0.9,2.13,...,...,...
2018,9,30,10,1010.8,1012,28.2,18,54,2.4,60,7.2,60,0,0,0.7,2.42,15,...,6
2018,9,30,11,1010.1,1011.3,28,17.9,54,2.4,70,7.1,70,0,0,1,3.53,...,...,...
2018,9,30,12,1009.3,1010.5,28,17.3,52,3.2,50,8.2,70,0,0,1,3.33,...,...,...
2018,9,30,13,1009.3,1010.5,27.2,17.2,54,3.8,70,7.4,70,0,0,1,2.99,16,...,4
2018,9,30,14,1009.3,1010.5,26.6,16.8,55,3.4,70,8.2,40,0,0,1,2.35,...,...,...
2018,9,30,15,1009.7,1010.9,26,15.7,53,3.1,60,7.6,70,0,0,1,1.46,...,...,...
2018,9,30,16,1010.4,1011.6,25.3,15.5,55,2.8,60,8.2,100,0,0,1,0.64,18,...,4
2018,9,30,17,1011.1,1012.3,24.6,15.6,57,3,70,9,70,0,0,0.4,0.3,...,...,...
2018,9,30,18,1011.7,1012.9,24,15.7,60,2.1,60,5.8,80,0,0,0,0,...,...,...
2018,9,30,19,1012.6,1013.8,23.3,15.7,62,1.7,50,4.3,90,0,0,...,0,15,...,4
2018,9,30,20,1013,1014.2,22.9,15.9,65,2.5,60,5.5,70,0,0,...,0,15,...,3
2018,9,30,21,1013,1014.2,22.8,15.7,64,2.4,60,4.9,70,0,0,...,0,...,...,...
2018,9,30,22,1012.9,1014.1,22.6,15.6,65,2.4,60,5.1,70,0,0,...,0,15,...,2
2018,9,30,23,1012.8,1014,22.4,15.7,66,2.2,60,6,80,0,0,...,0,...,...,...
2018,10,1,0,1012.6,1013.8,22.2,15.8,67,2.6,60,5.1,60,0,0,...,0,...,...,...
2018,10,1,1,1012.2,1013.4,22,16,69,2.2,60,5.3,80,0,0,...,0,15,...,0
2018,10,1,2,1012.1,1013.3,21.8,16.1,70,2.2,70,4.9,70,0,0,...,0,...,...,...
2018,10,1,3,1012.3,1013.5,21.7,16,70,1.9,60,4.3,80,0,0,...,0,...,...,...
2018,10,1,4,1013.1,1014.3,21.7,15.9,70,2.3,70,4.7,50,0,0,...,0,15,...,0
2018,10,1,5,1013.4,1014.6,21.4,15.4,69,1.7,50,5.7,90,0,0,0,0,...,...,...
2018,10,1,6,1013.8,1015,22.6,15.3,63,2.5,40,4.8,60,0,0,0,0,...,...,...
2018,10,1,7,1014.5,1015.7,23.8,16.4,63,2,60,5,60,0,0,0,0,25,...,0
2018,10,1,8,1014.6,1015.8,26.5,16.2,53,1.8,50,5.4,50,0,0,0.6,1.5,25,...,0
2018,10,1,9,1014.1,1015.3,29.2,16.5,46,1.4,60,7.2,70,0,0,1,2.1,...,...,...
2018,10,1,10,1013.5,1014.7,29.9,14.1,38,4.8,60,9.6,70,0,0,0.6,1.9,25,...,0
2018,10,1,11,1013.1,1014.3,29.9,14,38,4.2,60,10.9,60,0,0,1,3.6,...,...,...
2018,10,1,12,1012.6,1013.8,30.5,15.2,40,3,60,8.8,60,0,0,1,3.33,...,...,...
2018,10,1,13,1012.2,1013.4,29.8,15.8,43,4.3,60,10.9,40,0,0,1,2.91,25,...,1
2018,10,1,14,1012.2,1013.4,28.8,16.7,48,5.9,60,10.8,70,0,0,1,2.2,...,...,...
2018,10,1,15,1012.7,1013.9,27.8,17,52,4.8,60,11.2,70,0,0,1,1.45,...,...,...
2018,10,1,16,1012.9,1014.1,26.8,17,55,3.9,60,10,40,0,0,1,0.67,16,...,1
2018,10,1,17,1013.5,1014.7,25.9,17.1,58,3.9,70,8.1,70,0,0,0.2,0.21,...,...,...
2018,10,1,18,1014.2,1015.4,25.2,17.3,62,2.4,60,8.8,70,0,0,0,0,...,...,...
2018,10,1,19,1015,1016.2,24.8,17.6,64,2.2,60,6,70,0,0,...,0,13,...,2
2018,10,1,20,1015.3,1016.5,24.7,18,66,1.8,70,6.1,70,0,0,...,0,12,...,4
2018,10,1,21,1015.6,1016.8,24.1,18.3,70,1.1,60,4,70,0,0,...,0,...,...,...
2018,10,1,22,1015.4,1016.6,24.3,18,68,2.4,70,6.1,70,0,0,...,0,12,...,3
2018,10,1,23,1015.4,1016.6,24,17.6,67,1.7,70,5.7,80,0,0,...,0,...,...,...
2018,10,2,0,1015,1016.2,23.4,17.3,69,1.4,60,4.2,50,0,0,...,0,...,...,...
2018,10,2,1,1014.8,1016,23.2,17.1,69,2.3,60,5.2,80,0,0,...,0,12,...,2
2018,10,2,2,1014.6,1015.8,23,16.6,67,1.6,50,4.8,40,0,0,...,0,...,...,...
2018,10,2,3,1014.6,1015.8,22.7,16.2,67,2.1,60,5,60,0,0,...,0,...,...,...
2018,10,2,4,1015.1,1016.3,22.3,15.9,67,1.3,50,4,70,0,0,...,0,15,...,1
2018,10,2,5,1015.4,1016.6,22,15.6,67,1.3,60,4.2,70,0,0,0,0,...,...,...
2018,10,2,6,1015.9,1017.1,22.8,15.6,64,1.4,50,3.8,70,0,0,0,0,...,...,...
2018,10,2,7,1016.6,1017.8,23.9,16,61,1.8,60,5.1,30,0,0,0,0.1,25,...,1
2018,10,2,8,1016.8,1018,25.5,16.1,56,2,60,8.3,80,0,0,0.7,1.63,25,...,3
2018,10,2,9,1016.8,1018,26.9,17,55,3.5,70,10.6,40,0,0,0.9,1.59,...,...,...
2018,10,2,10,1016,1017.2,27.3,16.9,53,3.2,70,11.5,70,0,0,0.5,1.75,25,...,2
2018,10,2,11,1015.3,1016.5,28.2,17.4,52,4.3,60,10.2,70,0,0,1,3.35,...,...,...
2018,10,2,12,1014.3,1015.5,27.6,16.9,52,5.1,60,11.2,70,0,0,1,3.22,...,...,...
2018,10,2,13,1013.7,1014.9,27,17.3,55,4.8,60,13,30,0,0,1,2.78,25,...,2
2018,10,2,14,1013.9,1015.1,26.7,16.4,53,5.3,60,11.9,70,0,0,1,2.26,...,...,...
2018,10,2,15,1014.5,1015.7,25.9,15.2,52,5.1,60,11.6,70,0,0,1,1.55,...,...,...
2018,10,2,16,1014.8,1016,25,15,54,4.5,70,10.3,90,0,0,0.8,0.6,20,...,2
2018,10,2,17,1015.2,1016.4,24.5,15.5,57,3.5,70,8.9,70,0,0,0.4,0.02,...,...,...
2018,10,2,18,1015.6,1016.8,24,15.4,59,1.7,60,6.3,90,0,0,0,0,...,...,...
2018,10,2,19,1016,1017.2,23.5,15.6,61,2.3,60,4.7,70,0,0,...,0,20,...,4
2018,10,2,20,1016.2,1017.4,23.4,15.8,62,1.9,60,5.4,70,0,0,...,0,20,...,9
2018,10,2,21,1016.5,1017.7,23.2,15.7,63,1.8,50,4.5,60,0,0,...,0,...,...,...
2018,10,2,22,1016.3,1017.5,22.8,15.8,65,2.5,60,4.5,60,0,0,...,0,20,...,5
2018,10,2,23,1015.8,1017,22.8,16,65,2.1,60,5.1,70,0,0,...,0,...,...,...
2018,10,3,0,1015.2,1016.4,22.2,15.4,65,1.5,50,3.9,70,0,0,...,0,...,...,...
2018,10,3,1,1014.8,1016,22.1,15.3,65,1.3,40,3.5,80,0,0,...,0,20,...,1
2018,10,3,2,1014.4,1015.6,22.3,15.4,65,1.6,60,3.4,90,0,0,...,0,...,...,...
2018,10,3,3,1014.1,1015.3,21.6,15.4,68,0.8,50,2.1,60,0,0,...,0,...,...,...
2018,10,3,4,1014.6,1015.8,22.1,15.3,65,1.2,50,2.3,60,0,0,...,0,20,...,1
2018,10,3,5,1015.1,1016.3,22.1,15.5,66,1.4,40,3.6,50,0,0,0,0,...,...,...
2018,10,3,6,1015.7,1016.9,21.9,16.1,70,1.1,50,2.4,60,0,0,0,0,...,...,...
2018,10,3,7,1016,1017.2,24.3,16.5,62,2.2,60,4.6,80,0,0,0,0,25,...,1
2018,10,3,8,1015.9,1017.1,25,17,61,1.5,60,5,70,0,0,0.6,1.37,25,...,4
2018,10,3,9,1015.8,1017,25.9,17.7,61,3.7,80,8.7,80,0,0,0.3,1.2,...,...,...
2018,10,3,10,1015.5,1016.7,25.4,18.1,64,5,60,11.1,100,0,0,0,0.92,25,...,9
2018,10,3,11,1014.5,1015.7,26.6,19.3,64,3.8,60,8.7,50,0,0,0.1,1.27,...,...,...
2018,10,3,12,1013.5,1014.7,27.1,18.4,59,4.9,80,11.3,80,0,0,0.7,2.87,...,...,...
2018,10,3,13,1013.1,1014.3,26.5,18.3,61,6.2,60,11.2,70,0,0,0.2,1.31,20,...,8
2018,10,3,14,1012.9,1014.1,26.3,18.1,61,4.5,50,11.4,70,0,0,0.1,0.96,...,...,...
2018,10,3,15,1013.3,1014.5,25.7,18.1,63,5.2,70,12.2,70,0,0,0,0.63,...,...,...
2018,10,3,16,1013.7,1014.9,25.3,17.6,62,3.6,70,11.9,70,0,0,0,0.33,20,...,6
2018,10,3,17,1014.3,1015.5,25,17.2,62,4.1,70,9.3,80,0,0,0.1,0.26,...,...,...
2018,10,3,18,1014.5,1015.7,24.9,17,62,3,60,8,70,0,0,0,0,...,...,...
2018,10,3,19,1014.9,1016.1,24.5,16.8,62,3.4,60,6.8,60,0,0,...,0,25,...,10
2018,10,3,20,1015.1,1016.3,24.3,17.1,64,4,60,8.2,40,0,0.3,...,0,15,...,10
2018,10,3,21,1014.9,1016.1,23.6,17.8,70,1.9,90,6.2,70,0,0.3,...,0,...,...,...
2018,10,3,22,1014.4,1015.6,23.8,16.3,63,0.8,60,5,80,0,0,...,0,25,...,10
2018,10,3,23,1014.1,1015.3,24.1,16.8,64,2.3,80,5.9,70,0,0,...,0,...,...,...
2018,10,4,0,1013.5,1014.7,23.7,16.9,66,0.4,360,5.2,70,0,0,...,0,...,...,...
2018,10,4,1,1013.2,1014.4,24,15.7,60,1.5,60,6.4,60,0,0,...,0,25,...,9
2018,10,4,2,1012.4,1013.6,22.4,17.8,75,1.2,210,2.7,20,0,0,...,0,...,...,...
2018,10,4,3,1011.8,1013,22.4,17.3,73,0.8,210,2.9,190,0,0,...,0,...,...,...
2018,10,4,4,1012.2,1013.4,23.4,16.6,66,2.4,20,6.1,30,0,0.1,...,0,18,...,10
2018,10,4,5,1012.9,1014.1,21.6,16.8,74,0.8,90,6.2,30,0,1,0,0,...,...,...
2018,10,4,6,1013.4,1014.6,21.4,17.4,78,1.4,210,3.6,250,0,0.4,0,0,...,...,...
2018,10,4,7,1013.6,1014.8,21.8,17.6,77,2,210,4.1,200,0,0,0,0,15,...,10
2018,10,4,8,1013.5,1014.7,22.5,17.9,75,2.7,360,6.2,330,0.1,0.2,0,0.05,15,...,10
2018,10,4,9,1013.3,1014.5,22,17.9,78,2,350,5.6,350,0,0,0,0,...,...,...
2018,10,4,10,1012.3,1013.5,21.9,18.4,81,0.2,0,5.2,330,0,0,0,0.03,10,...,10
2018,10,4,11,1011.2,1012.4,21.5,18.5,83,1.5,230,3.6,220,0,0,0,0.04,...,...,...
2018,10,4,12,1010.2,1011.4,21,18.4,85,2.3,220,5.4,220,0.9,0.8,0,0,...,...,...
2018,10,4,13,1009.3,1010.5,21.5,19.1,86,1,210,5.4,230,0.5,1,0,0,6,...,10
2018,10,4,14,1009.1,1010.3,21.7,19.1,85,0.7,190,3.2,290,1,1,0,0,...,...,...
2018,10,4,15,1009.1,1010.3,22.4,19,81,2.2,20,6.7,320,0.5,1,0,0,...,...,...
2018,10,4,16,1009.1,1010.3,23,19,78,2,40,7,320,0,1,0,0,7,...,10
2018,10,4,17,1009.3,1010.5,22.6,18.7,79,2.8,10,8.3,350,0,1,0,0,...,...,...
2018,10,4,18,1009.5,1010.7,22.5,18.1,76,2.1,50,7.1,20,0.5,1,0,0,...,...,...
2018,10,4,19,1010.1,1011.3,21.9,18.1,79,1.3,360,5.8,30,0,1,...,0,7,...,10
2018,10,4,20,1010.5,1011.7,21.3,17.5,79,1.8,250,7.3,330,0,1,...,0,7,...,10
2018,10,4,21,1010.1,1011.3,20.3,17.5,84,3.8,220,7.3,230,0.5,1,...,0,...,...,...
2018,10,4,22,1009.5,1010.7,20.2,17.6,85,2.9,220,7.9,230,1.5,1,...,0,5,...,10
2018,10,4,23,1008.8,1010,20.3,17.7,85,3.3,210,6.2,210,2,1,...,0,...,...,...
2018,10,5,0,1008.3,1009.5,20.4,17.7,84,1.9,220,5.5,200,0.5,0.9,...,0,...,...,...
2018,10,5,1,1007.5,1008.7,20.6,18,85,3.5,220,7.3,190,0,0,...,0,10,...,10
2018,10,5,2,1007.5,1008.7,21.1,17.7,81,2.8,210,7.1,210,0,0,...,0,...,...,...
2018,10,5,3,1007.8,1009,21.1,17.4,79,1.8,210,4,220,0,0,...,0,...,...,...
2018,10,5,4,1008,1009.2,21,17.9,82,1.5,210,3.3,230,0,0,...,0,12,...,10
2018,10,5,5,1008.4,1009.6,21.4,17.2,77,1.6,210,3.7,230,0,0,0,0,...,...,...
2018,10,5,6,1008.9,1010.1,21.4,18.4,83,1.1,210,2.5,190,0,0,0,0,...,...,...
2018,10,5,7,1009.4,1010.6,22.1,18.2,79,1.5,210,4.2,230,0,0,0,0.58,15,...,7
2018,10,5,8,1009.4,1010.6,25.3,19.4,70,1.9,210,4.8,240,0,0,0.3,1.32,20,...,5
2018,10,5,9,1009.3,1010.5,26.9,19.4,64,2.3,240,5.5,220,0,0,0.5,1.84,...,...,...
2018,10,5,10,1008.6,1009.8,27.4,19.7,63,1.8,240,4.9,240,0,0,0.2,1.57,20,...,6
2018,10,5,11,1007.7,1008.9,28.7,19.7,58,1.5,290,4.3,230,0,0,0.9,2.74,...,...,...
2018,10,5,12,1007.1,1008.3,28.9,20,59,1.9,230,4,250,0,0,1,3.15,...,...,...
2018,10,5,13,1007,1008.2,29.4,19.6,56,2.6,40,5.9,330,0,0,1,2.8,25,...,3
2018,10,5,14,1007.3,1008.5,28.8,19.3,57,2.2,30,5.6,50,0,0,1,2.16,...,...,...
2018,10,5,15,1007.9,1009.1,27.9,18,55,1.9,30,5.3,20,0,0,1,1.58,...,...,...
2018,10,5,16,1008.3,1009.5,27.3,18.1,57,1.6,40,4.4,60,0,0,1,0.72,20,...,6
2018,10,5,17,1008.8,1010,26.9,18.1,59,1.5,40,2.6,340,0,0,0.3,0.2,...,...,...
2018,10,5,18,1009.6,1010.8,26.6,18.7,62,1.8,60,3.3,360,0,0,0,0,...,...,...
2018,10,5,19,1010.2,1011.4,26.1,18.7,64,1.4,50,4.3,70,0,0,...,0,20,...,6
2018,10,5,20,1010.8,1012,25.8,18.3,63,2.2,70,5.2,70,0,0,...,0,20,...,6
2018,10,5,21,1010.9,1012.1,25.5,17.7,62,1.8,80,4.2,60,0,0,...,0,...,...,...
2018,10,5,22,1010.8,1012,25.3,16.7,59,2,80,4.5,100,0,0,...,0,20,...,5
2018,10,5,23,1010.7,1011.9,25.2,16.3,58,2.5,70,5.6,80,0,0,...,0,...,...,...
2018,10,6,0,1010.3,1011.5,25.2,16.7,59,3.1,80,7.2,100,0,0,...,0,...,...,...
2018,10,6,1,1010.4,1011.6,24.8,16.8,61,2,60,5.6,70,0,0,...,0,20,...,4
2018,10,6,2,1010.5,1011.7,24.7,17.2,63,1.8,60,4.2,60,0,0,...,0,...,...,...
2018,10,6,3,1010.7,1011.9,24.7,17.6,65,1.6,50,4,80,0,0,...,0,...,...,...
2018,10,6,4,1011.5,1012.7,24.6,18,67,2.3,40,4.1,60,0,0,...,0,20,...,9
2018,10,6,5,1012.3,1013.5,24.3,18.3,69,2,60,4.2,70,0,0,0,0,...,...,...
2018,10,6,6,1012.6,1013.8,24.4,18.4,69,2,60,4.2,80,0,0,0,0,...,...,...
2018,10,6,7,1013.1,1014.3,25.8,19.7,69,3.2,70,5.8,60,0,0,0,0.13,16,...,2
2018,10,6,8,1013.4,1014.6,26.4,18.9,63,3.8,70,8.3,90,0,0,0.4,1.06,18,...,8
2018,10,6,9,1013.7,1014.9,27,19.3,63,3.1,60,8.1,60,0,0,0.3,1.34,...,...,...
2018,10,6,10,1013.3,1014.5,27.6,19.5,61,2.9,60,8.1,70,0,0,0,1.42,18,...,8
2018,10,6,11,1012.8,1014,28.6,20,60,4.8,60,11,60,0,0,0.9,2.96,...,...,...
2018,10,6,12,1012.7,1013.9,27.5,19.3,61,4.2,70,10.1,50,0,0,0.6,2.55,...,...,...
2018,10,6,13,1012.2,1013.4,27.4,20.3,65,4.6,70,10.1,80,0,0,1,2.74,16,...,4
2018,10,6,14,1012.2,1013.4,27,19.8,65,5.2,60,10.6,70,0,0,0.8,1.74,...,...,...
2018,10,6,15,1012.4,1013.6,25.9,19.2,67,5.1,70,11.8,70,0,0,0.9,1.25,...,...,...
2018,10,6,16,1012.8,1014,25.5,18.9,67,2.7,60,9.5,70,0,0,1,0.58,20,...,4
2018,10,6,17,1013.1,1014.3,25,18.5,67,4.3,70,9.5,40,0,0,0.1,0.01,...,...,...
2018,10,6,18,1013.5,1014.7,24.9,18.5,68,3.5,60,9.8,80,0,0,0,0,...,...,...
2018,10,6,19,1014.2,1015.4,24.6,18.7,70,3.2,60,9.6,70,0,0,...,0,15,...,9
2018,10,6,20,1014.5,1015.7,24.6,18.7,70,3.2,60,7.1,80,0,0,...,0,15,...,9
2018,10,6,21,1014.7,1015.9,24.6,18.9,71,3.2,60,6.8,70,0,0,...,0,...,...,...
2018,10,6,22,1014.7,1015.9,24.5,18.8,71,1.8,60,6.4,80,0,0,...,0,15,...,9
2018,10,6,23,1014.6,1015.8,23,19.3,80,1.4,50,5.1,70,0,0.9,...,0,...,...,...
2018,10,7,0,1014.2,1015.4,23.2,19.4,79,2.7,60,5.3,70,0.5,0.2,...,0,...,...,...
2018,10,7,1,1014.1,1015.3,23.1,18.5,75,2.4,70,7.2,70,0,0,...,0,13,...,10
2018,10,7,2,1014,1015.2,22.5,18.1,76,3.2,70,6.3,70,0.5,0.9,...,0,...,...,...
2018,10,7,3,1014,1015.2,22.4,17.9,76,2.3,60,6.6,70,0,1,...,0,...,...,...
2018,10,7,4,1014.5,1015.7,22.4,18.2,77,2.6,70,5.8,70,0,1,...,0,9,...,10
2018,10,7,5,1014.9,1016.1,22.4,18.3,78,1.9,70,5.8,60,0,1,0,0,...,...,...
2018,10,7,6,1015.6,1016.8,22.7,18.2,76,2.2,60,5.3,70,0,0.1,0,0,...,...,...
2018,10,7,7,1016.1,1017.3,23.1,18.6,76,1.5,60,4.3,60,0,0,0,0.41,18,...,10
2018,10,7,8,1016.3,1017.5,23.8,18.6,73,2.3,60,6,60,0,0,0.1,0.76,18,...,10
2018,10,7,9,1016.2,1017.4,24.2,19.3,74,2.2,70,6.8,70,0,0,0,1.13,...,...,...
2018,10,7,10,1015.5,1016.7,24,18.8,73,2.7,70,6.5,50,0,0,0,1.25,18,...,10
2018,10,7,11,1014.7,1015.9,24.1,19.1,74,2.5,60,6.8,70,0,0,0,1,...,...,...
2018,10,7,12,1013.9,1015.1,25.1,19.2,70,3.3,60,7.1,90,0,0,0.1,1.32,...,...,...
2018,10,7,13,1013.5,1014.7,24.9,19.1,70,3,60,7.6,70,0,0,0,0.98,18,...,10
2018,10,7,14,1013.2,1014.4,24.5,18.7,70,3.3,60,7.5,60,0,0,0,0.63,...,...,...
2018,10,7,15,1013.1,1014.3,24.2,18.7,71,2.8,70,8,60,0,0,0,0.33,...,...,...
2018,10,7,16,1013.3,1014.5,24.1,18.7,72,2.6,70,7,80,0,0,0,0,13,...,9
2018,10,7,17,1013.4,1014.6,24,18.4,71,2.9,60,6.7,70,0,0,0,0,...,...,...
2018,10,7,18,1013.8,1015,24,18.7,72,3.1,60,7.1,50,0,0,0,0,...,...,...
